name,npdId,year,month,day,flare,flareUom,flareMass,flareMassUom,coldVentCO2,coldVentCO2Uom,coldVentGas,coldVentGasUom,coldVentGasMass,coldVentGassMassUom,fuelDiesel,fuelDieselUom,fuelGas,fuelGasUom,fuelGasMass,fuelGasMassUom
NAJvRigA,271301,2024,3,4,10752.6438,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,195503.3495,Sm3,5856,t
NAJvRigA,271301,2024,3,3,17070.52941,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,249944.1236,Sm3,5856,t
NAJvRigA,271301,2024,3,2,17156.5581,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,171629.9069,Sm3,5856,t
NAJvRigA,271301,2024,3,1,17294.32012,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,253266.7628,Sm3,5856,t
NAJvRigA,271301,2024,2,29,15506.89978,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,253791.6533,Sm3,5667,t
NAJvRigA,271301,2024,2,28,12711.14169,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,207923.4916,Sm3,5667,t
NAJvRigA,271301,2024,2,27,11855.56801,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,260120.7572,Sm3,5667,t
NAJvRigA,271301,2024,2,26,12804.9636,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,271372.9961,Sm3,5667,t
NAJvRigA,271301,2024,2,25,11844.97658,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,161319.6961,Sm3,5667,t
NAJvRigA,271301,2024,2,24,11942.24289,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,156545.0921,Sm3,5667,t
NAJvRigA,271301,2024,2,23,16674.09546,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,198900.7338,Sm3,5667,t
NAJvRigA,271301,2024,2,22,16801.5078,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,274712.3765,Sm3,5667,t
NAJvRigA,271301,2024,2,21,10409.62253,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,251440.0428,Sm3,5667,t
NAJvRigA,271301,2024,2,20,17142.8991,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,244804.2938,Sm3,5667,t
NAJvRigA,271301,2024,2,19,17589.64095,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,239700.6435,Sm3,5667,t
NAJvRigA,271301,2024,2,18,16017.12417,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,267620.12,Sm3,5667,t
NAJvRigA,271301,2024,2,17,10398.69658,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,269180.3985,Sm3,5667,t
NAJvRigA,271301,2024,2,16,15029.21759,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,203138.8629,Sm3,5667,t
NAJvRigA,271301,2024,2,15,14710.75174,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,205902.4306,Sm3,5667,t
NAJvRigA,271301,2024,2,14,12597.94604,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,165627.927,Sm3,5667,t
NAJvRigA,271301,2024,2,13,11264.73459,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,264809.3205,Sm3,5667,t
NAJvRigA,271301,2024,2,12,16161.40182,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,242018.6115,Sm3,5667,t
NAJvRigA,271301,2024,2,11,12741.53809,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,186659.7373,Sm3,5667,t
NAJvRigA,271301,2024,2,10,11862.45229,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,165125.8806,Sm3,5667,t
NAJvRigA,271301,2024,2,9,17622.72781,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,243149.7469,Sm3,5667,t
NAJvRigA,271301,2024,2,8,13919.37604,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,180218.8606,Sm3,5667,t
NAJvRigA,271301,2024,2,7,16784.96765,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,229203.8874,Sm3,5667,t
NAJvRigA,271301,2024,2,6,14266.84312,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,228906.9404,Sm3,5667,t
NAJvRigA,271301,2024,2,5,15437.7829,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,234465.2717,Sm3,5667,t
NAJvRigA,271301,2024,2,4,12108.98908,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,238830.265,Sm3,5667,t
NAJvRigA,271301,2024,2,3,14531.71826,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,217194.0605,Sm3,5667,t
NAJvRigA,271301,2024,2,2,11650.8359,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,151475.0821,Sm3,5667,t
NAJvRigA,271301,2024,2,1,11326.33792,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,173904.8198,Sm3,5667,t
NAJvRigA,271301,2024,1,31,16548.78566,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,257513.0482,Sm3,5887,t
NAJvRigA,271301,2024,1,30,14371.74375,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,253465.5295,Sm3,5887,t
NAJvRigA,271301,2024,1,29,16116.45159,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,196409.8287,Sm3,5887,t
NAJvRigA,271301,2024,1,28,12909.727,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,215645.4824,Sm3,5887,t
NAJvRigA,271301,2024,1,27,15765.37248,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,201607.9411,Sm3,5887,t
NAJvRigA,271301,2024,1,26,13655.41406,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,259222.1063,Sm3,5887,t
NAJvRigA,271301,2024,1,25,16928.05096,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,193050.3912,Sm3,5887,t
NAJvRigA,271301,2024,1,24,14386.72152,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,268915.0333,Sm3,5887,t
NAJvRigA,271301,2024,1,23,14887.47508,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,255063.6854,Sm3,5887,t
NAJvRigA,271301,2024,1,22,16159.08289,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,257108.3361,Sm3,5887,t
NAJvRigA,271301,2024,1,21,17531.70577,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,152742.2254,Sm3,5887,t
NAJvRigA,271301,2024,1,20,16382.09097,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,241355.5417,Sm3,5887,t
NAJvRigA,271301,2024,1,19,15648.81048,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,189491.9898,Sm3,5887,t
NAJvRigA,271301,2024,1,18,13908.03132,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,197129.0443,Sm3,5887,t
NAJvRigA,271301,2024,1,17,10381.4786,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,208220.9078,Sm3,5887,t
NAJvRigA,271301,2024,1,16,11136.79851,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,194112.0373,Sm3,5887,t
NAJvRigA,271301,2024,1,15,16870.32043,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,222925.9834,Sm3,5887,t
NAJvRigA,271301,2024,1,14,16755.13459,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,214191.6356,Sm3,5887,t
NAJvRigA,271301,2024,1,13,18562.13012,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,202593.6095,Sm3,5887,t
NAJvRigA,271301,2024,1,12,14056.4971,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,191426.8937,Sm3,5887,t
NAJvRigA,271301,2024,1,11,12392.07813,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,273952.4645,Sm3,5887,t
NAJvRigA,271301,2024,1,10,10880.77511,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,180257.2547,Sm3,5887,t
NAJvRigA,271301,2024,1,9,11693.36251,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,253423.8994,Sm3,5887,t
NAJvRigA,271301,2024,1,8,15242.58534,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,181094.8681,Sm3,5887,t
NAJvRigA,271301,2024,1,7,18781.13012,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,177318.6162,Sm3,5887,t
NAJvRigA,271301,2024,1,6,15473.02312,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,249783.5666,Sm3,5887,t
NAJvRigA,271301,2024,1,5,15464.98147,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,184497.0809,Sm3,5887,t
NAJvRigA,271301,2024,1,4,13039.92987,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,192487.3606,Sm3,5887,t
NAJvRigA,271301,2024,1,3,14352.2279,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,167406.0309,Sm3,5887,t
NAJvRigA,271301,2024,1,2,10898.44472,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,193342.3943,Sm3,5887,t
NAJvRigA,271301,2024,1,1,16701.63882,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,205746.2133,Sm3,5887,t
NAJvRigA,271301,2023,12,31,13292.8055,Sm3, ,t,0,Sm3,0,Sm3, ,t,8961.942594,L,201170.2353,Sm3,6193,t
NAJvRigA,271301,2023,12,30,13339.31321,Sm3, ,t,0,Sm3,0,Sm3, ,t,7991.433578,L,229431.3423,Sm3,6193,t
NAJvRigA,271301,2023,12,29,16693.37459,Sm3, ,t,0,Sm3,0,Sm3, ,t,5954.528179,L,197218.806,Sm3,6193,t
NAJvRigA,271301,2023,12,28,16544.18658,Sm3, ,t,0,Sm3,0,Sm3, ,t,6203.423937,L,241416.9603,Sm3,6193,t
NAJvRigA,271301,2023,12,27,14360.01912,Sm3, ,t,0,Sm3,0,Sm3, ,t,7678.325027,L,188442.8199,Sm3,6193,t
NAJvRigA,271301,2023,12,26,13268.75339,Sm3, ,t,0,Sm3,0,Sm3, ,t,8645.322613,L,167246.6668,Sm3,6193,t
NAJvRigA,271301,2023,12,25,15698.1238,Sm3, ,t,0,Sm3,0,Sm3, ,t,8418.911573,L,182805.3995,Sm3,6193,t
NAJvRigA,271301,2023,12,24,14118.42132,Sm3, ,t,0,Sm3,0,Sm3, ,t,8868.905363,L,260884.9247,Sm3,6193,t
NAJvRigA,271301,2023,12,23,16894.04209,Sm3, ,t,0,Sm3,0,Sm3, ,t,7760.781356,L,168545.8019,Sm3,6193,t
NAJvRigA,271301,2023,12,22,13255.98777,Sm3, ,t,0,Sm3,0,Sm3, ,t,7045.494436,L,254035.1736,Sm3,6193,t
NAJvRigA,271301,2023,12,21,16635.98625,Sm3, ,t,0,Sm3,0,Sm3, ,t,6772.135763,L,273534.4669,Sm3,6193,t
NAJvRigA,271301,2023,12,20,14695.06845,Sm3, ,t,0,Sm3,0,Sm3, ,t,8464.642063,L,236369.3957,Sm3,6193,t
NAJvRigA,271301,2023,12,19,19473.27774,Sm3, ,t,0,Sm3,0,Sm3, ,t,9185.623682,L,230819.7728,Sm3,6193,t
NAJvRigA,271301,2023,12,18,18869.31413,Sm3, ,t,0,Sm3,0,Sm3, ,t,8322.78025,L,244129.8082,Sm3,6193,t
NAJvRigA,271301,2023,12,17,18454.00389,Sm3, ,t,0,Sm3,0,Sm3, ,t,8504.253533,L,232868.3659,Sm3,6193,t
NAJvRigA,271301,2023,12,16,15247.3804,Sm3, ,t,0,Sm3,0,Sm3, ,t,5691.747977,L,253327.7977,Sm3,6193,t
NAJvRigA,271301,2023,12,15,17806.12574,Sm3, ,t,0,Sm3,0,Sm3, ,t,6826.78116,L,215333.604,Sm3,6193,t
NAJvRigA,271301,2023,12,14,20126.53803,Sm3, ,t,0,Sm3,0,Sm3, ,t,6086.640343,L,202321.4206,Sm3,6193,t
NAJvRigA,271301,2023,12,13,16349.45426,Sm3, ,t,0,Sm3,0,Sm3, ,t,8153.722765,L,172069.6638,Sm3,6193,t
NAJvRigA,271301,2023,12,12,14622.31984,Sm3, ,t,0,Sm3,0,Sm3, ,t,9110.689318,L,273625.699,Sm3,6193,t
NAJvRigA,271301,2023,12,11,19965.57212,Sm3, ,t,0,Sm3,0,Sm3, ,t,7684.335462,L,210587.7888,Sm3,6193,t
NAJvRigA,271301,2023,12,10,14141.35205,Sm3, ,t,0,Sm3,0,Sm3, ,t,5340.256737,L,256179.5594,Sm3,6193,t
NAJvRigA,271301,2023,12,9,15683.70573,Sm3, ,t,0,Sm3,0,Sm3, ,t,5659.233307,L,244052.6807,Sm3,6193,t
NAJvRigA,271301,2023,12,8,20225.48836,Sm3, ,t,0,Sm3,0,Sm3, ,t,8052.475339,L,222654.446,Sm3,6193,t
NAJvRigA,271301,2023,12,7,15346.66405,Sm3, ,t,0,Sm3,0,Sm3, ,t,5967.459375,L,175447.9644,Sm3,6193,t
NAJvRigA,271301,2023,12,6,20622.69952,Sm3, ,t,0,Sm3,0,Sm3, ,t,8401.941663,L,256780.3574,Sm3,6193,t
NAJvRigA,271301,2023,12,5,17686.35358,Sm3, ,t,0,Sm3,0,Sm3, ,t,7206.446576,L,160806.0886,Sm3,6193,t
NAJvRigA,271301,2023,12,4,18874.08355,Sm3, ,t,0,Sm3,0,Sm3, ,t,6613.250128,L,243184.0698,Sm3,6193,t
NAJvRigA,271301,2023,12,3,12848.06474,Sm3, ,t,0,Sm3,0,Sm3, ,t,7785.850335,L,280776.26,Sm3,6193,t
NAJvRigA,271301,2023,12,2,13596.89963,Sm3, ,t,0,Sm3,0,Sm3, ,t,5802.196638,L,260394.5791,Sm3,6193,t
NAJvRigA,271301,2023,12,1,17854.62057,Sm3, ,t,0,Sm3,0,Sm3, ,t,5017.468928,L,220553.0807,Sm3,6193,t
NAJvRigA,271301,2023,11,30,18617.53397,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,283712.4182,Sm3,5953,t
NAJvRigA,271301,2023,11,29,13511.86208,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,211282.958,Sm3,5953,t
NAJvRigA,271301,2023,11,28,14620.81075,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,160648.9626,Sm3,5953,t
NAJvRigA,271301,2023,11,27,18133.58292,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,219335.7055,Sm3,5953,t
NAJvRigA,271301,2023,11,26,17836.89396,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,203566.1113,Sm3,5953,t
NAJvRigA,271301,2023,11,25,13817.38562,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,192519.4794,Sm3,5953,t
NAJvRigA,271301,2023,11,24,16320.43043,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,229325.7652,Sm3,5953,t
NAJvRigA,271301,2023,11,23,18470.22488,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,257544.8157,Sm3,5953,t
NAJvRigA,271301,2023,11,22,17084.65538,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,165414.1119,Sm3,5953,t
NAJvRigA,271301,2023,11,21,18115.08661,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,214491.0453,Sm3,5953,t
NAJvRigA,271301,2023,11,20,10674.40016,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,255648.6056,Sm3,5953,t
NAJvRigA,271301,2023,11,19,17463.10501,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,189455.8768,Sm3,5953,t
NAJvRigA,271301,2023,11,18,11821.40084,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,178071.6503,Sm3,5953,t
NAJvRigA,271301,2023,11,17,10308.23356,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,270498.3653,Sm3,5953,t
NAJvRigA,271301,2023,11,16,18403.53945,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,230039.977,Sm3,5953,t
NAJvRigA,271301,2023,11,15,13847.64442,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,199582.2794,Sm3,5953,t
NAJvRigA,271301,2023,11,14,16920.6173,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,265050.6138,Sm3,5953,t
NAJvRigA,271301,2023,11,13,13584.7555,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,272293.7854,Sm3,5953,t
NAJvRigA,271301,2023,11,12,13195.25568,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,286975.3014,Sm3,5953,t
NAJvRigA,271301,2023,11,11,10620.35549,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,235435.2663,Sm3,5953,t
NAJvRigA,271301,2023,11,10,15155.6022,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,200120.8649,Sm3,5953,t
NAJvRigA,271301,2023,11,9,11141.82206,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,272056.7316,Sm3,5953,t
NAJvRigA,271301,2023,11,8,11995.7429,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,159546.0739,Sm3,5953,t
NAJvRigA,271301,2023,11,7,13519.07251,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,207961.7854,Sm3,5953,t
NAJvRigA,271301,2023,11,6,12695.71725,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,280349.5423,Sm3,5953,t
NAJvRigA,271301,2023,11,5,11053.45259,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,242491.1659,Sm3,5953,t
NAJvRigA,271301,2023,11,4,12979.23366,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,206193.3795,Sm3,5953,t
NAJvRigA,271301,2023,11,3,14789.29368,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,180012.4345,Sm3,5953,t
NAJvRigA,271301,2023,11,2,16316.37874,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,199946.4936,Sm3,5953,t
NAJvRigA,271301,2023,11,1,16989.91041,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,217266.4341,Sm3,5953,t
NAJvRigA,271301,2023,10,31,19955.61068,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,220876.3239,Sm3,5876,t
NAJvRigA,271301,2023,10,30,20967.47461,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,211733.3104,Sm3,5876,t
NAJvRigA,271301,2023,10,29,22038.2219,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,257826.1072,Sm3,5876,t
NAJvRigA,271301,2023,10,28,20784.70643,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,177480.4534,Sm3,5876,t
NAJvRigA,271301,2023,10,27,20001.98636,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,232778.8425,Sm3,5876,t
NAJvRigA,271301,2023,10,26,20240.28662,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,216589.2427,Sm3,5876,t
NAJvRigA,271301,2023,10,25,16034.8732,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,270636.1699,Sm3,5876,t
NAJvRigA,271301,2023,10,24,15510.99353,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,180017.4771,Sm3,5876,t
NAJvRigA,271301,2023,10,23,21333.93263,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,160905.1481,Sm3,5876,t
NAJvRigA,271301,2023,10,22,19634.56647,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,200372.4431,Sm3,5876,t
NAJvRigA,271301,2023,10,21,18987.38183,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,162469.6301,Sm3,5876,t
NAJvRigA,271301,2023,10,20,16462.17546,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,171866.3055,Sm3,5876,t
NAJvRigA,271301,2023,10,19,16895.14928,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,233958.4368,Sm3,5876,t
NAJvRigA,271301,2023,10,18,14430.52969,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,245810.6592,Sm3,5876,t
NAJvRigA,271301,2023,10,17,19528.46428,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,214544.1727,Sm3,5876,t
NAJvRigA,271301,2023,10,16,22532.69905,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,182035.5779,Sm3,5876,t
NAJvRigA,271301,2023,10,15,20757.35538,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,231841.4886,Sm3,5876,t
NAJvRigA,271301,2023,10,14,13572.66807,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,213896.9544,Sm3,5876,t
NAJvRigA,271301,2023,10,13,17960.19742,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,247503.745,Sm3,5876,t
NAJvRigA,271301,2023,10,12,18671.52228,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,176277.8593,Sm3,5876,t
NAJvRigA,271301,2023,10,11,16052.26841,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,200304.6577,Sm3,5876,t
NAJvRigA,271301,2023,10,10,19354.59682,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,270553.3014,Sm3,5876,t
NAJvRigA,271301,2023,10,9,20234.99714,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,230609.8946,Sm3,5876,t
NAJvRigA,271301,2023,10,8,13172.89593,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,176652.1726,Sm3,5876,t
NAJvRigA,271301,2023,10,7,18948.13503,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,164310.5349,Sm3,5876,t
NAJvRigA,271301,2023,10,6,16846.55317,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,195306.926,Sm3,5876,t
NAJvRigA,271301,2023,10,5,15616.6817,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,235830.5221,Sm3,5876,t
NAJvRigA,271301,2023,10,4,12573.7088,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,226149.404,Sm3,5876,t
NAJvRigA,271301,2023,10,3,21521.01685,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,210914.032,Sm3,5876,t
NAJvRigA,271301,2023,10,2,12995.75766,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,176197.3443,Sm3,5876,t
NAJvRigA,271301,2023,10,1,12668.59332,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,271186.8629,Sm3,5876,t
NAJvRigA,271301,2023,9,30,20644.9241,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,168627.37,Sm3,5198,t
NAJvRigA,271301,2023,9,29,21264.37667,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,182310.4882,Sm3,5198,t
NAJvRigA,271301,2023,9,28,18077.58155,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,137864.228,Sm3,5198,t
NAJvRigA,271301,2023,9,27,19711.62849,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,216578.9257,Sm3,5198,t
NAJvRigA,271301,2023,9,26,20517.85982,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,215480.6786,Sm3,5198,t
NAJvRigA,271301,2023,9,25,14065.13665,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,201245.6249,Sm3,5198,t
NAJvRigA,271301,2023,9,24,13451.9017,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,140068.367,Sm3,5198,t
NAJvRigA,271301,2023,9,23,17377.55637,Sm3, ,t,0,Sm3,0,Sm3, ,t,0,L,232413.5775,Sm3,5198,t
